a045_170_180,['bus']
a045_160_170,['bus']
a071_120_130,['bus']
a071_130_140,['bus']
a071_140_150,['bus']
a071_60_70,['bus']
a071_80_90,['bus']
a071_70_80,['bus']
a071_30_40,['bus']
a071_40_50,['bus']
a071_50_60,['bus']
a071_160_170,['bus']
a071_150_160,['bus']
a071_170_180,['bus']
a071_110_120,['bus']
a071_100_110,['bus']
a071_90_100,['bus']
a071_10_20,['bus']
a071_20_30,['bus']
a071_0_10,['bus']
a106_260_270,['cafe/restaurant']
a106_240_250,['cafe/restaurant']
a106_250_260,['cafe/restaurant']
a106_160_170,['cafe/restaurant']
a106_150_160,['cafe/restaurant']
a106_170_180,['cafe/restaurant']
a106_180_190,['cafe/restaurant']
a106_190_200,['cafe/restaurant']
a106_200_210,['cafe/restaurant']
a106_70_80,['cafe/restaurant']
a106_60_70,['cafe/restaurant']
a106_80_90,['cafe/restaurant']
a106_270_280,['cafe/restaurant']
a106_290_300,['cafe/restaurant']
a106_280_290,['cafe/restaurant']
a106_100_110,['cafe/restaurant']
a106_90_100,['cafe/restaurant']
a106_110_120,['cafe/restaurant']
a106_30_40,['cafe/restaurant']
a106_50_60,['cafe/restaurant']
a106_40_50,['cafe/restaurant']
a106_120_130,['cafe/restaurant']
a106_140_150,['cafe/restaurant']
a106_130_140,['cafe/restaurant']
a107_110_120,['cafe/restaurant']
a107_90_100,['cafe/restaurant']
a107_100_110,['cafe/restaurant']
a107_270_280,['cafe/restaurant']
a107_290_300,['cafe/restaurant']
a107_280_290,['cafe/restaurant']
a107_70_80,['cafe/restaurant']
a107_80_90,['cafe/restaurant']
a107_60_70,['cafe/restaurant']
a107_210_220,['cafe/restaurant']
a107_230_240,['cafe/restaurant']
a107_220_230,['cafe/restaurant']
a107_130_140,['cafe/restaurant']
a107_120_130,['cafe/restaurant']
a107_140_150,['cafe/restaurant']
a107_260_270,['cafe/restaurant']
a107_250_260,['cafe/restaurant']
a107_240_250,['cafe/restaurant']
a107_200_210,['cafe/restaurant']
a107_180_190,['cafe/restaurant']
a107_190_200,['cafe/restaurant']
a107_170_180,['cafe/restaurant']
a107_150_160,['cafe/restaurant']
a107_160_170,['cafe/restaurant']
a107_30_40,['cafe/restaurant']
a107_50_60,['cafe/restaurant']
a107_40_50,['cafe/restaurant']
a109_220_230,['cafe/restaurant']
a109_230_240,['cafe/restaurant']
a109_210_220,['cafe/restaurant']
a109_20_30,['cafe/restaurant']
a109_10_20,['cafe/restaurant']
a109_0_10,['cafe/restaurant']
a109_160_170,['cafe/restaurant']
a109_170_180,['cafe/restaurant']
a109_150_160,['cafe/restaurant']
a109_90_100,['cafe/restaurant']
a109_100_110,['cafe/restaurant']
a109_110_120,['cafe/restaurant']
a109_80_90,['cafe/restaurant']
a109_70_80,['cafe/restaurant']
a109_60_70,['cafe/restaurant']
a109_130_140,['cafe/restaurant']
a109_120_130,['cafe/restaurant']
a109_140_150,['cafe/restaurant']
a109_200_210,['cafe/restaurant']
a109_190_200,['cafe/restaurant']
a109_180_190,['cafe/restaurant']
b050_0_10,['cafe/restaurant']
b050_10_20,['cafe/restaurant']
b050_20_30,['cafe/restaurant']
b050_140_150,['cafe/restaurant']
b050_120_130,['cafe/restaurant']
b050_130_140,['cafe/restaurant']
b050_90_100,['cafe/restaurant']
b050_110_120,['cafe/restaurant']
b050_100_110,['cafe/restaurant']
b050_160_170,['cafe/restaurant']
b050_150_160,['cafe/restaurant']
b050_170_180,['cafe/restaurant']
b050_40_50,['cafe/restaurant']
b050_30_40,['cafe/restaurant']
b050_50_60,['cafe/restaurant']
b050_60_70,['cafe/restaurant']
b050_70_80,['cafe/restaurant']
b050_80_90,['cafe/restaurant']
b050_200_210,['cafe/restaurant']
b050_180_190,['cafe/restaurant']
b050_190_200,['cafe/restaurant']
a052_170_180,['cafe/restaurant']
a052_160_170,['cafe/restaurant']
a052_150_160,['cafe/restaurant']
a052_50_60,['cafe/restaurant']
a052_30_40,['cafe/restaurant']
a052_40_50,['cafe/restaurant']
a052_120_130,['cafe/restaurant']
a052_130_140,['cafe/restaurant']
a052_140_150,['cafe/restaurant']
a052_60_70,['cafe/restaurant']
a052_70_80,['cafe/restaurant']
a052_80_90,['cafe/restaurant']
a052_100_110,['cafe/restaurant']
a052_90_100,['cafe/restaurant']
a052_110_120,['cafe/restaurant']
a052_20_30,['cafe/restaurant']
a052_0_10,['cafe/restaurant']
a052_10_20,['cafe/restaurant']
a053_110_120,['cafe/restaurant']
a053_100_110,['cafe/restaurant']
a053_90_100,['cafe/restaurant']
a053_160_170,['cafe/restaurant']
a053_170_180,['cafe/restaurant']
a053_150_160,['cafe/restaurant']
a053_20_30,['cafe/restaurant']
a053_10_20,['cafe/restaurant']
a053_0_10,['cafe/restaurant']
a053_120_130,['cafe/restaurant']
a053_140_150,['cafe/restaurant']
a053_130_140,['cafe/restaurant']
a053_70_80,['cafe/restaurant']
a053_80_90,['cafe/restaurant']
a053_60_70,['cafe/restaurant']
a083_40_50,['cafe/restaurant']
a083_30_40,['cafe/restaurant']
a083_50_60,['cafe/restaurant']
a083_10_20,['cafe/restaurant']
a083_0_10,['cafe/restaurant']
a083_20_30,['cafe/restaurant']
a083_170_180,['cafe/restaurant']
a083_150_160,['cafe/restaurant']
a083_160_170,['cafe/restaurant']
a083_80_90,['cafe/restaurant']
a083_70_80,['cafe/restaurant']
a083_60_70,['cafe/restaurant']
a083_140_150,['cafe/restaurant']
a083_130_140,['cafe/restaurant']
a083_120_130,['cafe/restaurant']
a083_110_120,['cafe/restaurant']
a083_100_110,['cafe/restaurant']
a083_90_100,['cafe/restaurant']
a082_50_60,['cafe/restaurant']
a082_30_40,['cafe/restaurant']
a082_40_50,['cafe/restaurant']
a082_150_160,['cafe/restaurant']
a082_170_180,['cafe/restaurant']
a082_160_170,['cafe/restaurant']
a082_110_120,['cafe/restaurant']
a082_90_100,['cafe/restaurant']
a082_100_110,['cafe/restaurant']
a082_60_70,['cafe/restaurant']
a082_70_80,['cafe/restaurant']
a082_80_90,['cafe/restaurant']
a082_130_140,['cafe/restaurant']
a082_120_130,['cafe/restaurant']
a082_140_150,['cafe/restaurant']
b056_180_190,['cafe/restaurant']
b056_200_210,['cafe/restaurant']
b056_190_200,['cafe/restaurant']
b056_90_100,['cafe/restaurant']
b056_110_120,['cafe/restaurant']
b056_100_110,['cafe/restaurant']
b056_160_170,['cafe/restaurant']
b056_170_180,['cafe/restaurant']
b056_150_160,['cafe/restaurant']
b056_70_80,['cafe/restaurant']
b056_60_70,['cafe/restaurant']
b056_80_90,['cafe/restaurant']
b056_10_20,['cafe/restaurant']
b056_0_10,['cafe/restaurant']
b056_20_30,['cafe/restaurant']
b056_130_140,['cafe/restaurant']
b056_140_150,['cafe/restaurant']
b056_120_130,['cafe/restaurant']
a060_60_70,['cafe/restaurant']
a060_80_90,['cafe/restaurant']
a060_70_80,['cafe/restaurant']
a060_20_30,['cafe/restaurant']
a060_0_10,['cafe/restaurant']
a060_10_20,['cafe/restaurant']
a060_140_150,['cafe/restaurant']
a060_130_140,['cafe/restaurant']
a060_120_130,['cafe/restaurant']
a060_110_120,['cafe/restaurant']
a060_90_100,['cafe/restaurant']
a060_100_110,['cafe/restaurant']
a060_30_40,['cafe/restaurant']
a060_40_50,['cafe/restaurant']
a060_50_60,['cafe/restaurant']
a130_90_100,['cafe/restaurant']
a130_110_120,['cafe/restaurant']
a130_100_110,['cafe/restaurant']
a130_80_90,['cafe/restaurant']
a130_60_70,['cafe/restaurant']
a130_70_80,['cafe/restaurant']
a130_170_180,['cafe/restaurant']
a130_150_160,['cafe/restaurant']
a130_160_170,['cafe/restaurant']
a130_190_200,['cafe/restaurant']
a130_200_210,['cafe/restaurant']
a130_180_190,['cafe/restaurant']
a130_210_220,['cafe/restaurant']
a130_230_240,['cafe/restaurant']
a130_220_230,['cafe/restaurant']
a130_0_10,['cafe/restaurant']
a130_10_20,['cafe/restaurant']
a130_20_30,['cafe/restaurant']
a130_130_140,['cafe/restaurant']
a130_120_130,['cafe/restaurant']
a130_140_150,['cafe/restaurant']
a130_50_60,['cafe/restaurant']
a130_30_40,['cafe/restaurant']
a130_40_50,['cafe/restaurant']
a126_120_130,['cafe/restaurant']
a126_130_140,['cafe/restaurant']
a126_140_150,['cafe/restaurant']
a126_70_80,['cafe/restaurant']
a126_80_90,['cafe/restaurant']
a126_60_70,['cafe/restaurant']
a126_50_60,['cafe/restaurant']
a126_30_40,['cafe/restaurant']
a126_40_50,['cafe/restaurant']
a126_190_200,['cafe/restaurant']
a126_200_210,['cafe/restaurant']
a126_180_190,['cafe/restaurant']
a126_110_120,['cafe/restaurant']
a126_100_110,['cafe/restaurant']
a126_90_100,['cafe/restaurant']
a126_230_240,['cafe/restaurant']
a126_220_230,['cafe/restaurant']
a126_210_220,['cafe/restaurant']
b097_90_100,['car']
b097_110_120,['car']
b097_100_110,['car']
b097_200_210,['car']
b097_180_190,['car']
b097_190_200,['car']
b097_260_270,['car']
b097_240_250,['car']
b097_250_260,['car']
b097_160_170,['car']
b097_150_160,['car']
b097_170_180,['car']
b097_20_30,['car']
b097_10_20,['car']
b097_0_10,['car']
b097_130_140,['car']
b097_120_130,['car']
b097_140_150,['car']
b097_30_40,['car']
b097_50_60,['car']
b097_40_50,['car']
b097_230_240,['car']
b097_210_220,['car']
b097_220_230,['car']
b096_110_120,['car']
b096_100_110,['car']
b096_90_100,['car']
b096_260_270,['car']
b096_250_260,['car']
b096_240_250,['car']
b096_190_200,['car']
b096_180_190,['car']
b096_200_210,['car']
b096_230_240,['car']
b096_220_230,['car']
b096_210_220,['car']
b096_20_30,['car']
b096_10_20,['car']
b096_0_10,['car']
b096_270_280,['car']
b096_280_290,['car']
b096_290_300,['car']
b096_160_170,['car']
b096_170_180,['car']
b096_150_160,['car']
b096_40_50,['car']
b096_30_40,['car']
b096_50_60,['car']
b096_140_150,['car']
b096_120_130,['car']
b096_130_140,['car']
a101_40_50,['car']
a101_50_60,['car']
a101_30_40,['car']
a101_160_170,['car']
a101_150_160,['car']
a101_170_180,['car']
a101_110_120,['car']
a101_90_100,['car']
a101_100_110,['car']
a101_200_210,['car']
a101_180_190,['car']
a101_190_200,['car']
a101_20_30,['car']
a101_0_10,['car']
a101_10_20,['car']
a094_170_180,['car']
a094_150_160,['car']
a094_160_170,['car']
a094_80_90,['car']
a094_60_70,['car']
a094_70_80,['car']
a094_30_40,['car']
a094_40_50,['car']
a094_50_60,['car']
a094_90_100,['car']
a094_110_120,['car']
a094_100_110,['car']
a094_120_130,['car']
a094_140_150,['car']
a094_130_140,['car']
a095_80_90,['car']
a095_70_80,['car']
a095_60_70,['car']
a095_40_50,['car']
a095_50_60,['car']
a095_30_40,['car']
a095_150_160,['car']
a095_170_180,['car']
a095_160_170,['car']
a095_100_110,['car']
a095_110_120,['car']
a095_90_100,['car']
a095_140_150,['car']
a095_130_140,['car']
a095_120_130,['car']
b088_70_80,['car']
b088_80_90,['car']
b088_60_70,['car']
b088_180_190,['car']
b088_190_200,['car']
b088_200_210,['car']
b088_110_120,['car']
b088_90_100,['car']
b088_100_110,['car']
b088_10_20,['car']
b088_0_10,['car']
b088_20_30,['car']
b088_160_170,['car']
b088_170_180,['car']
b088_150_160,['car']
b088_230_240,['car']
b088_220_230,['car']
b088_210_220,['car']
b045_40_50,['car']
b045_50_60,['car']
b045_30_40,['car']
b045_190_200,['car']
b045_200_210,['car']
b045_180_190,['car']
b045_10_20,['car']
b045_20_30,['car']
b045_0_10,['car']
b045_140_150,['car']
b045_120_130,['car']
b045_130_140,['car']
b045_100_110,['car']
b045_110_120,['car']
b045_90_100,['car']
b045_70_80,['car']
b045_60_70,['car']
b045_80_90,['car']
b055_137_147,['car']
b055_147_157,['car']
b055_157_167,['car']
b055_117_127,['car']
b055_107_117,['car']
b055_127_137,['car']
b055_80_90,['car']
b055_70_80,['car']
b055_60_70,['car']
b055_10_20,['car']
b055_0_10,['car']
b055_20_30,['car']
b055_50_60,['car']
b055_30_40,['car']
b055_40_50,['car']
b089_50_60,['car']
b089_40_50,['car']
b089_30_40,['car']
b089_20_30,['car']
b089_0_10,['car']
b089_10_20,['car']
b089_170_180,['car']
b089_160_170,['car']
b089_150_160,['car']
b089_120_130,['car']
b089_130_140,['car']
b089_140_150,['car']
b089_70_80,['car']
b089_60_70,['car']
b089_80_90,['car']
b089_100_110,['car']
b089_110_120,['car']
b089_90_100,['car']
b089_210_220,['car']
b089_230_240,['car']
b089_220_230,['car']
b089_200_210,['car']
b089_190_200,['car']
b089_180_190,['car']
a133_130_140,['car']
a133_140_150,['car']
a133_120_130,['car']
a133_190_200,['car']
a133_200_210,['car']
a133_180_190,['car']
a133_160_170,['car']
a133_170_180,['car']
a133_150_160,['car']
a133_0_10,['car']
a133_10_20,['car']
a133_20_30,['car']
a133_50_60,['car']
a133_40_50,['car']
a133_30_40,['car']
a133_60_70,['car']
a133_80_90,['car']
a133_70_80,['car']
a062_130_140,['car']
a062_140_150,['car']
a062_120_130,['car']
a062_20_30,['car']
a062_10_20,['car']
a062_0_10,['car']
a062_60_70,['car']
a062_80_90,['car']
a062_70_80,['car']
a062_100_110,['car']
a062_110_120,['car']
a062_90_100,['car']
a062_170_180,['car']
a062_150_160,['car']
a062_160_170,['car']
a062_50_60,['car']
a062_30_40,['car']
a062_40_50,['car']
a137_70_80,['car']
a137_60_70,['car']
a137_80_90,['car']
a137_110_120,['car']
a137_100_110,['car']
a137_90_100,['car']
a137_10_20,['car']
a137_20_30,['car']
a137_0_10,['car']
a137_170_180,['car']
a137_160_170,['car']
a137_150_160,['car']
a137_260_270,['car']
a137_240_250,['car']
a137_250_260,['car']
a137_270_280,['car']
a137_290_300,['car']
a137_280_290,['car']
a137_200_210,['car']
a137_180_190,['car']
a137_190_200,['car']
a137_50_60,['car']
a137_40_50,['car']
a137_30_40,['car']
a137_220_230,['car']
a137_210_220,['car']
a137_230_240,['car']
b095_80_90,['city_center']
b095_70_80,['city_center']
b095_60_70,['city_center']
b095_0_10,['city_center']
b095_20_30,['city_center']
b095_10_20,['city_center']
b095_140_150,['city_center']
b095_130_140,['city_center']
b095_120_130,['city_center']
b095_170_180,['city_center']
b095_150_160,['city_center']
b095_160_170,['city_center']
b095_180_190,['city_center']
b095_200_210,['city_center']
b095_190_200,['city_center']
b095_220_230,['city_center']
b095_230_240,['city_center']
b095_210_220,['city_center']
b095_110_120,['city_center']
b095_100_110,['city_center']
b095_90_100,['city_center']
b094_110_120,['city_center']
b094_100_110,['city_center']
b094_90_100,['city_center']
b094_220_230,['city_center']
b094_210_220,['city_center']
b094_230_240,['city_center']
b094_30_40,['city_center']
b094_50_60,['city_center']
b094_40_50,['city_center']
b094_150_160,['city_center']
b094_170_180,['city_center']
b094_160_170,['city_center']
b094_130_140,['city_center']
b094_120_130,['city_center']
b094_140_150,['city_center']
b094_20_30,['city_center']
b094_10_20,['city_center']
b094_0_10,['city_center']
b091_122_132,['city_center']
b091_132_142,['city_center']
b091_142_152,['city_center']
b091_10_20,['city_center']
b091_0_10,['city_center']
b091_20_30,['city_center']
b091_192_202,['city_center']
b091_182_192,['city_center']
b091_202_212,['city_center']
b091_50_60,['city_center']
b091_40_50,['city_center']
b091_30_40,['city_center']
b091_172_182,['city_center']
b091_162_172,['city_center']
b091_152_162,['city_center']
b093_200_210,['city_center']
b093_180_190,['city_center']
b093_190_200,['city_center']
b093_40_50,['city_center']
b093_30_40,['city_center']
b093_50_60,['city_center']
b093_130_140,['city_center']
b093_140_150,['city_center']
b093_120_130,['city_center']
b093_110_120,['city_center']
b093_90_100,['city_center']
b093_100_110,['city_center']
b093_60_70,['city_center']
b093_80_90,['city_center']
b093_70_80,['city_center']
b093_0_10,['city_center']
b093_20_30,['city_center']
b093_10_20,['city_center']
b093_170_180,['city_center']
b093_160_170,['city_center']
b093_150_160,['city_center']
b092_180_190,['city_center']
b092_190_200,['city_center']
b092_200_210,['city_center']
b092_120_130,['city_center']
b092_130_140,['city_center']
b092_140_150,['city_center']
b092_10_20,['city_center']
b092_0_10,['city_center']
b092_20_30,['city_center']
b092_150_160,['city_center']
b092_160_170,['city_center']
b092_170_180,['city_center']
b092_100_110,['city_center']
b092_90_100,['city_center']
b092_110_120,['city_center']
b092_50_60,['city_center']
b092_30_40,['city_center']
b092_40_50,['city_center']
b092_80_90,['city_center']
b092_70_80,['city_center']
b092_60_70,['city_center']
a005_110_120,['city_center']
a005_90_100,['city_center']
a005_100_110,['city_center']
a005_210_220,['city_center']
a005_230_240,['city_center']
a005_220_230,['city_center']
a005_40_50,['city_center']
a005_50_60,['city_center']
a005_30_40,['city_center']
a005_0_10,['city_center']
a005_10_20,['city_center']
a005_20_30,['city_center']
a005_170_180,['city_center']
a005_160_170,['city_center']
a005_150_160,['city_center']
a005_80_90,['city_center']
a005_60_70,['city_center']
a005_70_80,['city_center']
b100_20_30,['city_center']
b100_10_20,['city_center']
b100_0_10,['city_center']
b100_140_150,['city_center']
b100_130_140,['city_center']
b100_120_130,['city_center']
b100_160_170,['city_center']
b100_150_160,['city_center']
